33,34.7709,-63.3673,8.91705,4.35077,-1.56469,0.95051,2.028,0.108875,0.0017
33.5,39.2294,-61.1919,8.13471,4.82602,-1.76532,0.917879,2.08244,0.109725,0.00165
34,43.2967,-58.7789,7.25204,5.28496,-1.94835,0.881684,2.1373,0.11055,0.0016
34.5,46.9228,-56.1364,6.27787,5.7258,-2.11152,0.842046,2.19257,0.11135,0.00155
35,50.0617,-53.2735,5.22211,6.14683,-2.25278,0.799103,2.24825,0.112125,0.0015
35.5,52.6727,-50.2001,4.09572,6.54638,-2.37027,0.753002,2.30431,0.112875,0.00145
36,54.7206,-46.9269,2.91058,6.92288,-2.46243,0.703904,2.36075,0.1136,0.0014
36.5,56.1759,-43.4655,1.67937,7.27483,-2.52792,0.651982,2.41755,0.1143,0.00135
37,57.0156,-39.8281,0.415411,7.60082,-2.5657,0.597421,2.4747,0.114975,0.0013
37.5,57.2233,-36.0277,-0.86744,7.89953,-2.57505,0.540415,2.53219,0.115625,0.00125
38,56.7896,-32.0779,-2.15496,8.16974,-2.55553,0.481168,2.59,0.11625,0.0012
38.5,55.7121,-27.993,-3.43273,8.41033,-2.50704,0.419895,2.64812,0.11685,0.00115
39,53.9957,-23.7879,-4.68625,8.62027,-2.42981,0.356818,2.70655,0.117425,0.0011
39.5,51.6526,-19.4777,-5.90115,8.79868,-2.32437,0.292166,2.76526,0.117975,0.00105
40,48.702,-15.0784,-7.06334,8.94476,-2.19159,0.226176,2.82425,0.1185,0.001
40.5,45.1703,-10.606,-8.15913,9.05785,-2.03267,0.15909,2.8835,0.119,0.00095
41,41.0908,-6.07707,-9.17547,9.1374,-1.84908,0.091156,2.943,0.119475,0.0009
41.5,36.503,-1.50837,-10.1,9.18297,-1.64264,0.0226255,3.00274,0.119925,0.00085
42,31.453,3.08312,-10.9213,9.19429,-1.41539,-0.0462468,3.0627,0.12035,0.0008
42.5,25.9924,7.68026,-11.629,9.17116,-1.16966,-0.115204,3.12287,0.12075,0.00075
43,20.1779,12.2658,-12.2138,9.11356,-0.908004,-0.183988,3.18325,0.121125,0.0007
43.5,14.0709,16.8226,-12.6679,9.02157,-0.633192,-0.252339,3.24381,0.121475,0.00065
44,7.73702,21.3334,-12.9844,8.8954,-0.348166,-0.320001,3.30455,0.1218,0.0006
44.5,1.2448,25.7811,-13.1585,8.7354,-0.0560158,-0.386717,3.36545,0.1221,0.00055
45,-5.33447,30.1488,-13.1865,8.54204,0.240051,-0.452232,3.4265,0.122375,0.0005
45.5,-11.9277,34.4198,-13.0665,8.31592,0.536748,-0.516297,3.48769,0.122625,0.00045
46,-18.461,38.5778,-12.7981,8.05777,0.830745,-0.578667,3.549,0.12285,0.0004
46.5,-24.8601,42.6067,-12.3828,7.76844,1.1187,-0.6391,3.61042,0.12305,0.00035
47,-31.0514,46.4909,-11.8234,7.44889,1.39732,-0.697363,3.67195,0.123225,0.0003
47.5,-36.9632,50.2153,-11.1248,7.10021,1.66334,-0.75323,3.73356,0.123375,0.00025
48,-42.5255,53.7654,-10.2931,6.72359,1.91365,-0.806482,3.79525,0.1235,0.0002
48.5,-47.6721,57.1272,-9.33626,6.32035,2.14524,-0.856909,3.857,0.1236,0.00015
49,-52.3402,60.2874,-8.26364,5.8919,2.35531,-0.904311,3.9188,0.123675,0.0001
49.5,-56.472,63.2334,-7.08599,5.43974,2.54124,-0.9485,3.98064,0.123725,5e-05
50,-60.015,65.9532,-5.81536,4.96549,2.70068,-0.989298,4.0425,0.12375,0
50.5,-62.9227,68.436,-4.46503,4.47084,2.83152,-1.02654,4.10437,0.12375,-5e-05
51,-65.1552,70.6714,-3.04927,3.95757,2.93198,-1.06007,4.16625,0.123725,-0.0001
51.5,-66.6798,72.6502,-1.58327,3.42754,3.00059,-1.08975,4.22811,0.123675,-0.00015
52,-67.4715,74.364,-0.0829778,2.88266,3.03622,-1.11546,4.28995,0.1236,-0.0002
52.5,-67.513,75.8053,1.43513,2.32493,3.03808,-1.13708,4.35175,0.1235,-0.00025
53,-66.7954,76.9678,2.95417,1.75639,3.00579,-1.15452,4.4135,0.123375,-0.0003
53.5,-65.3183,77.846,4.45707,1.17913,2.93932,-1.16769,4.47519,0.123225,-0.00035
54,-63.0898,78.4355,5.92673,0.595289,2.83904,-1.17653,4.5368,0.12305,-0.0004
54.5,-60.1264,78.7332,7.34625,0.0070228,2.70569,-1.181,4.59832,0.12285,-0.00045
55,-56.4533,78.7367,8.69909,-0.583476,2.5404,-1.18105,4.65975,0.122625,-0.0005
55.5,-52.1037,78.4449,9.96929,-1.174,2.34467,-1.17667,4.72106,0.122375,-0.00055
56,-47.1191,77.8579,11.1416,-1.76234,2.12036,-1.16787,4.78225,0.1221,-0.0006
56.5,-41.5483,76.9768,12.2018,-2.34627,1.86967,-1.15465,4.8433,0.1218,-0.00065
57,-35.4474,75.8036,13.1366,-2.9236,1.59513,-1.13705,4.9042,0.121475,-0.0007
57.5,-28.8791,74.3418,13.9342,-3.49213,1.29956,-1.11513,4.96494,0.121125,-0.00075
58,-21.9119,72.5958,14.584,-4.04969,0.986038,-1.08894,5.0255,0.12075,-0.0008
58.5,-14.62,70.5709,15.077,-4.59416,0.657898,-1.05856,5.08588,0.12035,-0.00085
59,-7.08145,68.2738,15.406,-5.12344,0.318665,-1.02411,5.14605,0.119925,-0.0009
59.5,0.621526,65.7121,15.5653,-5.63549,-0.0279687,-0.985682,5.20601,0.119475,-0.00095
60,8.40417,62.8944,15.5513,-6.12833,-0.378188,-0.943416,5.26575,0.119,-0.001
60.5,16.1798,59.8302,15.3622,-6.60004,-0.728092,-0.897453,5.32525,0.1185,-0.00105
61,23.8609,56.5302,14.9982,-7.04877,-1.07374,-0.847953,5.3845,0.117975,-0.0011
61.5,31.36,53.0058,14.4613,-7.47275,-1.4112,-0.795087,5.44349,0.117425,-0.00115
62,38.5907,49.2694,13.7557,-7.87029,-1.73658,-0.739042,5.5022,0.11685,-0.0012
62.5,45.4685,45.3343,12.8874,-8.23981,-2.04608,-0.680014,5.56063,0.11625,-0.00125
63,51.9122,41.2144,11.8644,-8.57982,-2.33605,-0.618216,5.61875,0.115625,-0.0013
63.5,57.8444,36.9245,10.6963,-8.88892,-2.603,-0.553867,5.67656,0.114975,-0.00135
64,63.1926,32.48,9.39484,-9.16586,-2.84366,-0.4872,5.73405,0.1143,-0.0014
64.5,67.89,27.8971,7.97301,-9.40946,-3.05505,-0.418456,5.7912,0.1136,-0.00145
65,71.8765,23.1924,6.44548,-9.61869,-3.23444,-0.347885,5.848,0.112875,-0.0015
65.5,75.0992,18.383,4.82826,-9.79263,-3.37946,-0.275745,5.90444,0.112125,-0.00155
66,77.5133,13.4867,3.13853,-9.9305,-3.4881,-0.2023,5.9605,0.11135,-0.0016
66.5,79.0826,8.52145,1.39448,-10.0317,-3.55872,-0.127822,6.01618,0.11055,-0.00165
67,79.7798,3.50562,-0.384881,-10.0956,-3.59009,-0.0525843,6.07145,0.109725,-0.0017
67.5,79.5874,-1.54216,-2.17993,-10.1219,-3.58143,0.0231324,6.12631,0.108875,-0.00175
68,78.4974,-6.60309,-3.97064,-10.1103,-3.53238,0.0990463,6.18075,0.108,-0.0018
68.5,76.5121,-11.6582,-5.73684,-10.0608,-3.44305,0.174873,6.23475,0.1071,-0.00185
69,73.6437,-16.6886,-7.45836,-9.97333,-3.31397,0.250329,6.2883,0.106175,-0.0019
69.5,69.9145,-21.6753,-9.11534,-9.84816,-3.14615,0.325129,6.34139,0.105225,-0.00195
70,65.3568,-26.5994,-10.6884,-9.6856,-2.94106,0.39899,6.394,0.10425,-0.002
70.5,60.0126,-31.4422,-12.1589,-9.4861,-2.70057,0.471632,6.44613,0.10325,-0.00205
71,53.9332,-36.1852,-13.5092,-9.25029,-2.42699,0.542778,6.49775,0.102225,-0.0021
71.5,47.1786,-40.8104,-14.7227,-8.9789,-2.12303,0.612155,6.54886,0.101175,-0.00215
72,39.8172,-45.2998,-15.7842,-8.67282,-1.79177,0.679497,6.59945,0.1001,-0.0022
72.5,31.9251,-49.6362,-16.6801,-8.33307,-1.43663,0.744543,6.6495,0.099,-0.00225
73,23.585,-53.8027,-17.3984,-7.9608,-1.06132,0.807041,6.699,0.097875,-0.0023
73.5,14.8858,-57.7831,-17.9291,-7.55728,-0.66986,0.866747,6.74794,0.096725,-0.00235
74,5.92122,-61.5618,-18.264,-7.12391,-0.266455,0.923427,6.7963,0.09555,-0.0024
74.5,-3.2108,-65.1237,-18.3973,-6.66219,0.144486,0.976856,6.84408,0.09435,-0.00245
75,-12.4094,-68.4548,-18.325,-6.17377,0.558425,1.02682,6.89125,0.093125,-0.0025
75.5,-21.5719,-71.5417,-18.0458,-5.66035,0.970738,1.07313,6.93781,0.091875,-0.00255
76,-30.5949,-74.3719,-17.5604,-5.12379,1.37677,1.11558,6.98375,0.0906,-0.0026
76.5,-39.3751,-76.9338,-16.8721,-4.566,1.77188,1.15401,7.02905,0.0893,-0.00265
77,-47.8111,-79.2168,-15.9861,-3.989,2.1515,1.18825,7.0737,0.087975,-0.0027
77.5,-55.8042,-81.2113,-14.9104,-3.39487,2.51119,1.21817,7.11769,0.086625,-0.00275
78,-63.2593,-82.9087,-13.6548,-2.78579,2.84667,1.24363,7.161,0.08525,-0.0028
78.5,-70.0867,-84.3016,-12.2314,-2.16397,3.1539,1.26452,7.20363,0.08385,-0.00285
79,-76.2025,-85.3836,-10.6545,-1.53171,3.42911,1.28075,7.24555,0.082425,-0.0029
79.5,-81.5297,-86.1495,-8.93993,-0.891333,3.66884,1.29224,7.28676,0.080975,-0.00295
80,-85.9997,-86.5951,-7.10552,-0.245212,3.86998,1.29893,7.32725,0.0795,-0.003
80.5,-89.5524,-86.7177,-5.17052,0.404252,4.02986,1.30077,7.367,0.078,-0.00305
81,-92.1377,-86.5156,-3.15559,1.05463,4.1462,1.29773,7.406,0.076475,-0.0031
81.5,-93.7155,-85.9883,-1.0825,1.7035,4.2172,1.28982,7.44424,0.074925,-0.00315
82,-94.2567,-85.1365,1.0261,2.34841,4.24155,1.27705,7.4817,0.07335,-0.0032
82.5,-93.7437,-83.9623,3.14688,2.98694,4.21847,1.25943,7.51838,0.07175,-0.00325
83,-92.1702,-82.4688,5.25611,3.61665,4.14766,1.23703,7.55425,0.070125,-0.0033
83.5,-89.5422,-80.6605,7.32994,4.23517,4.0294,1.20991,7.58931,0.068475,-0.00335
84,-85.8772,-78.5429,9.34464,4.84013,3.86447,1.17814,7.62355,0.0668,-0.0034
84.5,-81.2049,-76.1229,11.2769,5.4292,3.65422,1.14184,7.65695,0.0651,-0.00345
85,-75.5665,-73.4083,13.104,6.00012,3.40049,1.10112,7.6895,0.063375,-0.0035
85.5,-69.0145,-70.4082,14.8042,6.55068,3.10565,1.05612,7.72119,0.061625,-0.00355
86,-61.6123,-67.1329,16.3571,7.07874,2.77256,1.00699,7.752,0.05985,-0.0036
86.5,-53.4338,-63.5935,17.7433,7.58224,2.40452,0.953903,7.78192,0.05805,-0.00365
87,-44.5621,-59.8024,18.9456,8.05919,2.0053,0.897036,7.81095,0.056225,-0.0037
87.5,-35.0893,-55.7728,19.9482,8.50771,1.57902,0.836592,7.83906,0.054375,-0.00375
88,-25.1152,-51.5189,20.7378,8.926,1.13019,0.772784,7.86625,0.0525,-0.0038
88.5,-14.7463,-47.0559,21.3028,9.3124,0.663586,0.705839,7.8925,0.0506,-0.00385
89,-4.09492,-42.3997,21.6346,9.66532,0.184271,0.635996,7.9178,0.048675,-0.0039
89.5,6.7224,-37.5671,21.7268,9.98331,-0.302508,0.563506,7.94214,0.046725,-0.00395
90,17.5858,-32.5754,21.5755,10.2651,-0.79136,0.488631,7.9655,0.04475,-0.004
90.5,28.3736,-27.4429,21.1798,10.5094,-1.27681,0.411643,7.98787,0.04275,-0.00405
91,38.9635,-22.1882,20.5414,10.7152,-1.75336,0.332823,8.00925,0.040725,-0.0041
91.5,49.2342,-16.8306,19.6648,10.8816,-2.21554,0.252459,8.02961,0.038675,-0.00415
92,59.0666,-11.3898,18.557,11.0078,-2.658,0.170847,8.04895,0.0366,-0.0042
92.5,68.3451,-5.88587,17.228,11.0933,-3.07553,0.0882881,8.06725,0.0345,-0.00425
93,76.9591,-0.339237,15.6902,11.1374,-3.46316,0.00508855,8.0845,0.032375,-0.0043
93.5,84.8042,5.22947,13.9587,11.14,-3.81619,-0.078442,8.10069,0.030225,-0.00435
94,91.7835,10.7994,12.0506,11.1007,-4.13026,-0.161992,8.1158,0.02805,-0.0044
94.5,97.8088,16.3498,9.98543,11.0197,-4.4014,-0.245247,8.12983,0.02585,-0.00445
95,102.801,21.8597,7.78473,10.8971,-4.62607,-0.327895,8.14275,0.023625,-0.0045
95.5,106.694,27.3082,5.4717,10.7332,-4.80122,-0.409624,8.15456,0.021375,-0.00455
96,109.43,32.6748,3.07108,10.5284,-4.92434,-0.490122,8.16525,0.0191,-0.0046
96.5,110.965,37.939,0.608916,10.2833,-4.99344,-0.569085,8.1748,0.0168,-0.00465
97,111.27,43.0807,-1.8878,9.99875,-5.00714,-0.64621,8.1832,0.014475,-0.0047
97.5,110.326,48.08,-4.39137,9.67565,-4.96466,-0.7212,8.19044,0.012125,-0.00475
98,108.13,52.9179,-6.8737,9.31505,-4.86586,-0.793768,8.1965,0.00975,-0.0048
98.5,104.693,57.5754,-9.30663,8.91817,-4.7112,-0.863631,8.20138,0.00735,-0.00485
99,100.04,62.0345,-11.6622,8.48635,-4.5018,-0.930517,8.20505,0.004925,-0.0049
99.5,94.2088,66.2776,-13.9131,8.02109,-4.2394,-0.994165,8.20751,0.002475,-0.00495
