0,0,60,8,2,0,1,0,0,0
0.25,2,60.5313,8,2.25,-0.045,-0.453984,0,0,0.004975
0.5,3.99859,61.0796,7.98875,2.1365,-0.0899684,-0.458097,0.000155469,0.00124375,0.00495
0.75,5.99297,61.5994,7.96626,2.02198,-0.134842,-0.461995,0.000621094,0.00248125,0.004925
1,7.98032,62.0904,7.93255,1.90648,-0.179557,-0.465678,0.00139531,0.0037125,0.0049
1.25,9.95785,62.5525,7.88766,1.79006,-0.224052,-0.469144,0.00247656,0.0049375,0.004875
1.5,11.9228,62.9853,7.83165,1.67278,-0.268262,-0.47239,0.00386328,0.00615625,0.00485
1.75,13.8723,63.3888,7.76458,1.55468,-0.312126,-0.475416,0.00555391,0.00736875,0.004825
2,15.8037,63.7626,7.68655,1.43582,-0.355583,-0.478219,0.00754687,0.008575,0.0048
2.25,17.7142,64.1066,7.59765,1.31627,-0.39857,-0.480799,0.00984062,0.009775,0.004775
2.5,19.6012,64.4206,7.49801,1.19607,-0.441026,-0.483155,0.0124336,0.0109687,0.00475
2.75,21.4619,64.7046,7.38775,1.07528,-0.482892,-0.485284,0.0153242,0.0121562,0.004725
3,23.2937,64.9582,7.26703,0.953959,-0.524109,-0.487187,0.0185109,0.0133375,0.0047
3.25,25.0941,65.1815,7.136,0.832163,-0.564617,-0.488861,0.0219922,0.0145125,0.004675
3.5,26.8605,65.3742,6.99485,0.709948,-0.60436,-0.490307,0.0257664,0.0156812,0.00465
3.75,28.5903,65.5364,6.84376,0.587371,-0.643282,-0.491523,0.029832,0.0168437,0.004625
4,30.2811,65.6679,6.68294,0.46449,-0.681325,-0.492509,0.0341875,0.018,0.0046
4.25,31.9306,65.7686,6.51261,0.341363,-0.718438,-0.493265,0.0388312,0.01915,0.004575
4.5,33.5363,65.8386,6.333,0.218047,-0.754566,-0.493789,0.0437617,0.0202937,0.00455
4.75,35.0959,65.8776,6.14436,0.0945992,-0.789659,-0.494082,0.0489773,0.0214312,0.004525
5,36.6073,65.8858,5.94694,-0.0289214,-0.823665,-0.494144,0.0544766,0.0225625,0.0045
5.25,38.0683,65.8632,5.74102,-0.152457,-0.856538,-0.493974,0.0602578,0.0236875,0.004475
5.5,39.4768,65.8096,5.52689,-0.275951,-0.888229,-0.493572,0.0663195,0.0248062,0.00445
5.75,40.8308,65.7252,5.30483,-0.399344,-0.918693,-0.492939,0.0726602,0.0259187,0.004425
6,42.1283,65.61,5.07516,-0.522579,-0.947887,-0.492075,0.0792781,0.027025,0.0044
6.25,43.3675,65.4639,4.83819,-0.645597,-0.975768,-0.49098,0.0861719,0.028125,0.004375
6.5,44.5465,65.2872,4.59424,-0.768342,-1.0023,-0.489654,0.0933398,0.0292187,0.00435
6.75,45.6638,65.0798,4.34367,-0.890756,-1.02743,-0.488099,0.10078,0.0303062,0.004325
7,46.7176,64.8419,4.08681,-1.01278,-1.05115,-0.486314,0.108492,0.0313875,0.0043
7.25,47.7064,64.5735,3.82403,-1.13436,-1.07339,-0.484301,0.116473,0.0324625,0.004275
7.5,48.6289,64.2747,3.55568,-1.25543,-1.09415,-0.482061,0.124723,0.0335312,0.00425
