91,26.1818,-16.9492,12.264,9.04153,-1.17818,0.254238,8.01943,0.040725,-0.0041
91.5,32.1665,-12.3966,11.6749,9.16865,-1.44749,0.18595,8.03928,0.038675,-0.00415
92,37.823,-7.78907,10.9512,9.26162,-1.70204,0.116836,8.0581,0.0366,-0.0042
92.5,43.0859,-3.14366,10.1002,9.32004,-1.93886,0.0471549,8.07587,0.0345,-0.00425
93,47.8936,1.52226,9.13074,9.34362,-2.15521,-0.0228339,8.09259,0.032375,-0.0043
93.5,52.1896,6.19121,8.05314,9.3322,-2.34853,-0.0928682,8.10824,0.030225,-0.00435
94,55.9226,10.8457,6.87887,9.28577,-2.51652,-0.162686,8.12281,0.02805,-0.0044
94.5,59.0475,15.4683,5.62061,9.20442,-2.65714,-0.232024,8.13629,0.02585,-0.00445
95,61.5256,20.0415,4.29205,9.08841,-2.76865,-0.300622,8.14866,0.023625,-0.0045
95.5,63.3256,24.5481,2.90772,8.9381,-2.84965,-0.368221,8.15991,0.021375,-0.00455
96,64.4232,28.9711,1.48289,8.75399,-2.89904,-0.434567,8.17002,0.0191,-0.0046
96.5,64.8023,33.2938,0.0333716,8.53671,-2.9161,-0.499407,8.179,0.0168,-0.00465
97,64.4545,37.4997,-1.42468,8.287,-2.90045,-0.562496,8.18682,0.014475,-0.0047
97.5,63.3796,41.5729,-2.87491,8.00576,-2.85208,-0.623594,8.19347,0.012125,-0.00475
98,61.5856,45.4978,-4.30095,7.69396,-2.77135,-0.682468,8.19894,0.00975,-0.0048
98.5,59.0887,49.2595,-5.68662,7.35273,-2.65899,-0.738893,8.20321,0.00735,-0.00485
99,55.913,52.8435,-7.01612,6.98328,-2.51609,-0.792653,8.20628,0.004925,-0.0049
99.5,52.0905,56.2361,-8.27416,6.58695,-2.34407,-0.843541,8.20813,0.002475,-0.00495
